timestamp,e_v_x,e_v_y,e_v_a,e_alpha
154.086,[ 0.10375039  0.02947573 -2.11624936],[ 0.21252505  0.13825039 -2.0074747 ],[2.87592312 2.80164846 0.65592337],[2.03513087]
154.138,[ 0.10374261  0.02946795 -2.11625714],[ 0.21295146  0.1386768  -2.00704829],[2.87259949 2.79832483 0.65259974],[2.01521077]
154.183,[ 0.10250967  0.02823501 -2.11749008],[ 0.21358577  0.13931111 -2.00641398],[2.86901425 2.79473959 0.64901451],[1.99588883]
154.234,[ 0.10176319  0.02748853 -2.11823656],[ 0.21322007  0.13894541 -2.00677968],[2.86924026 2.7949656  0.64924051],[1.98457329]
154.283,[ 0.10086901  0.02659435 -2.11913074],[ 0.21334444  0.13906979 -2.0066553 ],[2.86054616 2.7862715  0.64054641],[1.96325222]
154.336,[ 0.09986019  0.02558553 -2.12013956],[ 0.21313771  0.13886305 -2.00686204],[2.86136993 2.78709528 0.64137019],[1.9591781]
154.386,[ 0.09870668  0.02443202 -2.12129307],[ 0.21225391  0.13797925 -2.00774584],[2.8580504  2.78377574 0.63805065],[1.95914958]
154.437,[ 0.09896168  0.02468703 -2.12103806],[ 0.21254324  0.13826858 -2.00745651],[2.85627295 2.78199829 0.6362732 ],[1.95991564]
154.488,[ 0.10047655  0.0262019  -2.11952319],[ 0.21248786  0.13821321 -2.00751188],[2.85446985 2.78019519 0.6344701 ],[1.96820393]
154.535,[ 0.10278298  0.02850832 -2.11721677],[ 0.21240259  0.13812793 -2.00759716],[2.85201526 2.7777406  0.63201551],[1.97540078]
154.584,[ 0.10752052  0.03324586 -2.11247923],[ 0.21188158  0.13760692 -2.00811817],[2.84893174 2.77465708 0.62893199],[1.98961406]
154.633,[ 0.11041884  0.03614418 -2.10958091],[ 0.21201661  0.13774196 -2.00798313],[2.84776172 2.77348706 0.62776198],[1.9975934]
154.685,[ 0.11160494  0.03733028 -2.10839481],[ 0.21196994  0.13769528 -2.00802981],[2.84452891 2.77025425 0.62452916],[2.01104362]
