timestamp,e_v_x,e_v_y,e_v_a,e_alpha
33.05,[ 0.01391608 -0.06035858 -2.20608366],[ 0.28200631  0.20773165 -1.93799344],[3.3902278  3.31595314 1.17022805],[2.44045924]
33.101,[ 0.01079866 -0.063476   -2.20920109],[ 0.27987333  0.20559867 -1.94012642],[3.38498617 3.31071151 1.16498642],[2.41320547]
33.145,[ 0.01576271 -0.05851195 -2.20423704],[ 0.27645822  0.20218356 -1.94354152],[3.36811034 3.29383568 1.1481106 ],[2.41603178]
33.195,[ 0.00935959 -0.06491507 -2.21064016],[ 0.27439958  0.20012493 -1.94560016],[3.36747831 3.29320365 1.14747856],[2.40937374]
33.247,[ 0.01497125 -0.05930341 -2.2050285 ],[ 0.27316063  0.19888597 -1.94683912],[3.35922541 3.28495075 1.13922566],[2.42376511]
33.297,[ 0.01833514 -0.05593952 -2.2016646 ],[ 0.27211526  0.1978406  -1.94788449],[3.34824721 3.27397255 1.12824746],[2.42812302]
33.351,[ 0.01872923 -0.05554543 -2.20127052],[ 0.2704048   0.19613014 -1.94959494],[3.34413796 3.2698633  1.12413821],[2.42200256]
33.399,[ 0.02149917 -0.05277549 -2.19850058],[ 0.26887608  0.19460142 -1.95112366],[3.33807386 3.2637992  1.11807411],[2.40960707]
33.449,[ 0.02421446 -0.0500602  -2.19578529],[ 0.26849776  0.1942231  -1.95150199],[3.32999017 3.25571551 1.10999043],[2.39864812]
33.494,[ 0.03076731 -0.04350735 -2.18923244],[ 0.26958145  0.19530679 -1.9504183 ],[3.32032168 3.24604702 1.10032193],[2.39252185]
33.55,[ 0.03226391 -0.04201075 -2.18773584],[ 0.26849003  0.19421538 -1.95150971],[3.31356579 3.23929113 1.09356604],[2.40023908]
33.598,[ 0.03599709 -0.03827757 -2.18400266],[ 0.26754754  0.19327288 -1.95245221],[3.30386806 3.2295934  1.08386831],[2.39628294]
33.646,[ 0.04214016 -0.03213449 -2.17785958],[ 0.26793491  0.19366025 -1.95206484],[3.29232802 3.21805336 1.07232827],[2.391989]
33.694,[ 0.04515255 -0.02912211 -2.1748472 ],[ 0.26822187  0.19394721 -1.95177788],[3.28401023 3.20973557 1.06401048],[2.39627261]
