timestamp,e_v_x,e_v_y,e_v_a,e_alpha
1184.61,[ 1.25817042  1.18389576 -1.96182933],[ 0.20593389  0.13165923 -3.01406586],[8.82768831 8.75341365 5.60768856],[2.93005618]
1184.686,[ 1.2523298   1.17805514 -1.96766995],[ 0.19081533  0.11654067 -3.02918442],[8.87181787 8.79754321 5.65181812],[2.92652216]
1184.762,[ 1.2450628   1.17078815 -1.97493694],[ 0.16054523  0.08627057 -3.05945452],[8.92453009 8.85025543 5.70453034],[2.91835508]
1184.836,[ 1.27428801  1.20001335 -1.94571174],[ 0.08943518  0.01516052 -3.13056457],[8.95841194 8.88413728 5.73841219],[2.88739784]
1184.907,[ 1.29190742  1.21763276 -1.92809233],[ 0.05279326 -0.0214814  -3.16720649],[8.92522211 8.85094745 5.70522236],[2.87331487]
1184.978,[ 1.31851968  1.24424502 -1.90148006],[ 0.02393373 -0.05034093 -3.19606601],[8.93647532 8.86220067 5.71647558],[2.85999718]
1185.064,[ 1.37296467  1.29869001 -1.84703508],[-0.01654823 -0.09082289 -3.23654798],[8.84713503 8.77286037 5.62713528],[2.83225478]
1185.138,[ 1.35743707  1.28316241 -1.86256268],[ 0.01170078 -0.06257388 -3.20829897],[8.8099415  8.73566685 5.58994176],[2.84367347]
1185.205,[ 1.33824193  1.26396727 -1.88175782],[ 0.056352   -0.01792266 -3.16364775],[8.79824722 8.72397256 5.57824747],[2.86681065]
1185.283,[ 1.27254681  1.19827215 -1.94745294],[ 0.16060205  0.0863274  -3.05939769],[8.74432561 8.67005095 5.52432586],[2.91723238]
1185.367,[ 1.23646146  1.1621868  -1.98353829],[ 0.22345176  0.1491771  -2.99654799],[8.66590214 8.59162748 5.44590239],[2.95930775]
1185.442,[ 1.21683675  1.1425621  -2.00316299],[ 0.28868209  0.21440743 -2.93131765],[8.73533121 8.66105656 5.51533147],[2.99942261]
1185.509,[ 1.17435462  1.10007996 -2.04564513],[ 0.3352637   0.26098905 -2.88473604],[8.62044973 8.54617508 5.40044999],[3.03036922]
1185.591,[ 1.15664742  1.08237276 -2.06335233],[ 0.38833429  0.31405963 -2.83166546],[8.64113802 8.56686336 5.42113827],[3.06875084]
1185.673,[ 1.12976959  1.05549493 -2.09023016],[ 0.43204782  0.35777316 -2.78795193],[8.62265062 8.54837597 5.40265088],[3.12179372]
1185.752,[ 1.15111504  1.07684038 -2.06888471],[ 0.52423213  0.44995747 -2.69576762],[8.37035323 8.29607857 5.15035348],[3.17506596]
1185.829,[ 1.17683546  1.1025608  -2.04316428],[ 0.52020683  0.44593217 -2.69979292],[8.37193035 8.29765569 5.1519306 ],[3.15285732]
1185.9,[ 1.19683154  1.12255688 -2.02316821],[ 0.51565838  0.44138372 -2.70434137],[8.33057725 8.25630259 5.11057751],[3.1188903]
1185.976,[ 1.21082297  1.13654831 -2.00917678],[ 0.50817539  0.43390073 -2.71182436],[8.26281551 8.18854085 5.04281576],[3.10387445]
1186.049,[ 1.22583194  1.15155728 -1.9941678 ],[ 0.49835415  0.42407949 -2.7216456 ],[8.19894823 8.12467357 4.97894848],[3.09323915]
1186.13,[ 1.25227592  1.17800126 -1.96772383],[ 0.49340845  0.41913379 -2.7265913 ],[8.2149167  8.14064204 4.99491695],[3.06960271]
1186.204,[ 1.26298012  1.18870546 -1.95701963],[ 0.48398638  0.40971172 -2.73601337],[8.16920372 8.09492906 4.94920397],[3.04629106]
1186.279,[ 1.26711079  1.19283613 -1.95288896],[ 0.46421443  0.38993977 -2.75578531],[8.09765137 8.02337671 4.87765162],[3.02708041]
1186.355,[ 1.26234095  1.18806629 -1.9576588 ],[ 0.45646983  0.38219517 -2.76352992],[8.04844838 7.97417373 4.82844864],[3.01868334]
1186.433,[ 1.26564793  1.19137328 -1.95435181],[ 0.45441152  0.38013687 -2.76558822],[8.05699663 7.98272197 4.83699688],[3.01491093]
1186.507,[ 1.2241201   1.14984544 -1.99587964],[ 0.44570357  0.37142891 -2.77429618],[7.95822986 7.8839552  4.73823011],[3.02414577]
1186.577,[ 1.2105859   1.13631124 -2.00941385],[ 0.44262195  0.36834729 -2.7773778 ],[7.93072356 7.8564489  4.71072381],[3.03058542]
1186.643,[ 1.19420276  1.1199281  -2.02579699],[ 0.43692898  0.36265433 -2.78307076],[7.89980081 7.82552615 4.67980106],[3.02577165]
1186.717,[ 1.15774566  1.083471   -2.06225409],[ 0.42934041  0.35506575 -2.79065934],[7.84815407 7.77387941 4.62815432],[3.03967269]
