timestamp,e_v_x,e_v_y,e_v_a,e_alpha
215.01,[ 0.61002701  0.53575235 -1.60997274],[ 0.64309772  0.56882306 -1.57690203],[2.62972791 2.55545325 0.40972816],[3.44210625]
215.057,[ 0.60705911  0.53278445 -1.61294064],[ 0.63962489  0.56535023 -1.58037486],[2.62539991 2.55112525 0.40540016],[3.4458637]
215.105,[ 0.60197122  0.52769656 -1.61802852],[ 0.63212955  0.55785489 -1.5878702 ],[2.61992181 2.54564715 0.39992207],[3.44551527]
215.157,[ 0.59712581  0.52285116 -1.62287393],[ 0.62536249  0.55108783 -1.59463726],[2.61740272 2.54312806 0.39740297],[3.44076716]
215.21,[ 0.59317541  0.51890075 -1.62682434],[ 0.62165328  0.54737862 -1.59834647],[2.61365189 2.53937724 0.39365215],[3.4401947]
215.257,[ 0.58910212  0.51482746 -1.63089763],[ 0.61772854  0.54345388 -1.6022712 ],[2.60976757 2.53549291 0.38976782],[3.43966324]
215.308,[ 0.5849362   0.51066154 -1.63506355],[ 0.6137901   0.53951545 -1.60620964],[2.60725585 2.53298119 0.3872561 ],[3.43955414]
215.362,[ 0.58023555  0.50596089 -1.63976419],[ 0.60921071  0.53493605 -1.61078904],[2.6038989  2.52962424 0.38389915],[3.43914678]
215.408,[ 0.57567836  0.5014037  -1.64432139],[ 0.60385151  0.52957685 -1.61614824],[2.60154595 2.52727129 0.3815462 ],[3.43661444]
215.454,[ 0.57154827  0.49727361 -1.64845148],[ 0.59968305  0.5254084  -1.62031669],[2.60143342 2.52715876 0.38143367],[3.43237951]
215.504,[ 0.5659353   0.49166064 -1.65406445],[ 0.59520966  0.520935   -1.62479009],[2.59790544 2.52363079 0.3779057 ],[3.432437]
215.554,[ 0.56096338  0.48668872 -1.65903637],[ 0.59185289  0.51757823 -1.62814686],[2.59613458 2.52185992 0.37613483],[3.43583808]
215.605,[ 0.5556301   0.48135544 -1.66436965],[ 0.585655    0.51138034 -1.63434475],[2.59518204 2.52090738 0.37518229],[3.43442072]
215.657,[ 0.55070185  0.47642719 -1.6692979 ],[ 0.57903397  0.50475931 -1.64096578],[2.59420545 2.51993079 0.3742057 ],[3.42803043]
215.715,[ 0.54584027  0.47156561 -1.67415948],[ 0.57241304  0.49813838 -1.64758671],[2.59442245 2.52014779 0.3744227 ],[3.4181871]
215.758,[ 0.54317971  0.46890506 -1.67682003],[ 0.56995287  0.49567821 -1.65004688],[2.59204152 2.51776686 0.37204177],[3.41362405]
215.805,[ 0.54007308  0.46579843 -1.67992666],[ 0.56703546  0.4927608  -1.65296429],[2.59074335 2.51646869 0.3707436 ],[3.40879839]
215.853,[ 0.53663924  0.46236458 -1.68336051],[ 0.5650588   0.49078414 -1.65494095],[2.58571692 2.51144226 0.36571717],[3.40999999]
215.905,[ 0.53438871  0.46011405 -1.68561104],[ 0.56365074  0.48937608 -1.656349  ],[2.58079171 2.50651705 0.36079196],[3.41220527]
215.954,[ 0.53066022  0.45638556 -1.68933953],[ 0.56002448  0.48574982 -1.65997527],[2.57625864 2.50198398 0.3562589 ],[3.41328503]
216.008,[ 0.52494656  0.4506719  -1.69505318],[ 0.55219795  0.47792329 -1.6678018 ],[2.57338501 2.49911035 0.35338527],[3.40751633]
216.055,[ 0.51939795  0.44512329 -1.7006018 ],[ 0.54612648  0.47185182 -1.67387326],[2.57235992 2.49808526 0.35236017],[3.40198214]
216.107,[ 0.51459794  0.44032328 -1.70540181],[ 0.54468239  0.47040773 -1.67531735],[2.56853634 2.49426168 0.34853659],[3.40746962]
216.161,[ 0.51001481  0.43574016 -1.70998493],[ 0.54126879  0.46699413 -1.67873096],[2.56615996 2.4918853  0.34616022],[3.40999225]
216.205,[ 0.50482252  0.43054786 -1.71517723],[ 0.53513062  0.46085596 -1.68486913],[2.56409861 2.48982395 0.34409887],[3.41346452]
216.256,[ 0.49996502  0.42569036 -1.72003473],[ 0.53098078  0.45670612 -1.68901897],[2.56134054 2.48706589 0.3413408 ],[3.41393031]
216.308,[ 0.49549097  0.42121631 -1.72450878],[ 0.5272147   0.45294004 -1.69278505],[2.56057209 2.48629743 0.34057234],[3.41728858]
216.361,[ 0.49075848  0.41648382 -1.72924127],[ 0.52314549  0.44887083 -1.69685426],[2.55736078 2.48308612 0.33736103],[3.41767272]
216.404,[ 0.48641055  0.41213589 -1.7335892 ],[ 0.51955591  0.44528125 -1.70044384],[2.55689083 2.48261617 0.33689108],[3.42031254]
216.455,[ 0.48137499  0.40710033 -1.73862476],[ 0.51551511  0.44124045 -1.70448463],[2.55313591 2.47886125 0.33313616],[3.41873201]
216.505,[ 0.47701454  0.40273988 -1.74298521],[ 0.51230268  0.43802802 -1.70769707],[2.55121208 2.47693743 0.33121234],[3.41756747]
216.563,[ 0.47282659  0.39855193 -1.74717316],[ 0.50939134  0.43511668 -1.71060841],[2.54922931 2.47495465 0.32922956],[3.41158697]
216.613,[ 0.46894106  0.3946664  -1.75105869],[ 0.5075742   0.43329954 -1.71242555],[2.5458817  2.47160704 0.32588196],[3.41052345]
216.656,[ 0.46429422  0.39001956 -1.75570553],[ 0.50546678  0.43119212 -1.71453296],[2.54434431 2.47006965 0.32434456],[3.40291484]
216.702,[ 0.45958532  0.38531066 -1.76041443],[ 0.50510326  0.4308286  -1.71489648],[2.54134173 2.46706707 0.32134198],[3.40157138]
216.756,[ 0.45489962  0.38062496 -1.76510012],[ 0.50249228  0.42821762 -1.71750746],[2.54046482 2.46619016 0.32046507],[3.39525766]
216.805,[ 0.45015941  0.37588476 -1.76984033],[ 0.50210427  0.42782961 -1.71789548],[2.53978675 2.46551209 0.31978701],[3.39473113]
216.853,[ 0.44607733  0.37180267 -1.77392242],[ 0.5024751   0.42820044 -1.71752465],[2.53714691 2.46287225 0.31714716],[3.39667043]
216.907,[ 0.44110439  0.36682973 -1.77889536],[ 0.50065707  0.42638241 -1.71934268],[2.53574977 2.46147511 0.31575002],[3.39511281]
216.96,[ 0.43677199  0.36249733 -1.78322776],[ 0.49979856  0.4255239  -1.72020119],[2.53438406 2.4601094  0.31438431],[3.3970968]
217.008,[ 0.43311745  0.35884279 -1.78688229],[ 0.49896666  0.424692   -1.72103309],[2.53284511 2.45857045 0.31284537],[3.3985931]
217.056,[ 0.42892423  0.35464957 -1.79107552],[ 0.4974      0.42312534 -1.72259975],[2.53001403 2.45573937 0.31001428],[3.39879374]
217.111,[ 0.42494654  0.35067188 -1.79505321],[ 0.49566328  0.42138862 -1.72433647],[2.52967372 2.45539906 0.30967397],[3.40027655]
217.158,[ 0.42038284  0.34610818 -1.79961691],[ 0.49351204  0.41923738 -1.72648771],[2.52780428 2.45352962 0.30780453],[3.40024775]
217.206,[ 0.41632411  0.34204945 -1.80367564],[ 0.49163994  0.41736529 -1.7283598 ],[2.52393225 2.44965759 0.3039325 ],[3.40158625]
217.257,[ 0.41357298  0.33929832 -1.80642677],[ 0.49037192  0.41609726 -1.72962783],[2.52287045 2.44859579 0.3028707 ],[3.40068666]
217.312,[ 0.40892402  0.33464936 -1.81107573],[ 0.48729581  0.41302115 -1.73270394],[2.5188145  2.44453984 0.29881475],[3.39896628]
217.359,[ 0.40325879  0.32898414 -1.81674095],[ 0.48378895  0.40951429 -1.7362108 ],[2.51809271 2.44381805 0.29809296],[3.39980837]
