timestamp,e_v_x,e_v_y,e_v_a,e_alpha
364.655,[ 0.12262383  0.04834917 -4.09737591],[ 0.10665949  0.03238483 -4.11334026],[5.17981063 5.10553597 0.95981088],[0.94803456]
364.734,[ 0.13273034  0.05845568 -4.08726941],[ 0.1133688   0.03909414 -4.10663095],[5.17239394 5.09811928 0.95239419],[0.93833178]
364.805,[ 0.13558089  0.06130623 -4.08441886],[ 0.12451889  0.05024423 -4.09548086],[5.16495494 5.09068028 0.94495519],[0.92054678]
364.877,[ 0.12545264  0.05117798 -4.09454711],[ 0.14363632  0.06936166 -4.07636343],[5.15156964 5.07729498 0.93156989],[0.88239861]
364.954,[ 0.11590397  0.04162931 -4.10409578],[ 0.15801404  0.08373938 -4.06198571],[5.13764031 5.06336565 0.91764056],[0.84712899]
365.037,[ 0.1024975   0.02822284 -4.11750225],[ 0.19165741  0.11738275 -4.02834234],[5.11319109 5.03891643 0.89319135],[0.733126]
365.111,[ 0.10509551  0.03082085 -4.11490423],[ 0.19019859  0.11592394 -4.02980115],[5.10261444 5.02833978 0.8826147 ],[0.71742461]
365.18,[ 0.1049546   0.03067995 -4.11504514],[ 0.1859944   0.11171974 -4.03400535],[5.09692795 5.02265329 0.8769282 ],[0.70358885]
365.251,[ 0.106422    0.03214734 -4.11357775],[ 0.18085876  0.1065841  -4.03914099],[5.08507157 5.01079691 0.86507182],[0.69764867]
365.324,[ 0.1044435   0.03016884 -4.11555625],[ 0.17429892  0.10002427 -4.04570082],[5.08668174 5.01240709 0.866682  ],[0.68735907]
365.403,[ 0.09940715  0.02513249 -4.1205926 ],[ 0.16387676  0.0896021  -4.05612299],[5.0691937  4.99491904 0.84919395],[0.67743337]
365.478,[ 7.06116494e-02 -3.66300945e-03 -4.14938810e+00],[ 0.1587721   0.08449745 -4.06122764],[5.03894146 4.96466681 0.81894172],[0.59410503]
365.555,[ 7.05768474e-02 -3.69781146e-03 -4.14942290e+00],[ 0.16539206  0.0911174  -4.05460769],[5.03881032 4.96453566 0.81881057],[0.57076919]
365.633,[ 7.18622754e-02 -2.41238339e-03 -4.14813747e+00],[ 0.17492745  0.10065279 -4.0450723 ],[5.01947769 4.94520304 0.79947795],[0.55061374]
365.7,[ 7.54816914e-02  1.20703258e-03 -4.14451806e+00],[ 0.18626589  0.11199123 -4.03373385],[4.99897321 4.92469855 0.77897346],[0.52616014]
365.766,[ 0.07882135  0.00454669 -4.1411784 ],[ 0.19315972  0.11888506 -4.02684002],[4.99029817 4.91602351 0.77029842],[0.52415361]
365.836,[ 0.07886863  0.00459397 -4.14113112],[ 0.18988976  0.1156151  -4.03010999],[4.97928934 4.90501468 0.75928959],[0.52870069]
365.914,[ 0.08875966  0.014485   -4.13124008],[ 0.17566021  0.10138555 -4.04433954],[4.95354713 4.87927247 0.73354738],[0.55499025]
365.978,[ 0.08973281  0.01545815 -4.13026694],[ 0.16147583  0.08720117 -4.05852392],[4.94789753 4.87362287 0.72789778],[0.5665501]
366.049,[ 0.09789171  0.02361705 -4.12210804],[ 0.14128797  0.06701331 -4.07871178],[4.93664068 4.86236602 0.71664093],[0.58981248]
366.116,[ 0.11365886  0.0393842  -4.10634089],[ 0.11956712  0.04529246 -4.10043263],[4.90794336 4.8336687  0.68794361],[0.61086172]
366.199,[ 0.12916046  0.05488581 -4.09083928],[ 0.11373147  0.03945681 -4.10626828],[4.89780183 4.82352717 0.67780208],[0.62529584]
366.276,[ 0.14216118  0.06788652 -4.07783857],[ 0.11695527  0.04268061 -4.10304448],[4.88681437 4.81253971 0.66681462],[0.6275866]
366.348,[ 0.16405221  0.08977755 -4.05594754],[ 0.13135452  0.05707986 -4.08864523],[4.85669008 4.78241542 0.63669034],[0.61154799]
366.421,[ 0.17474516  0.1004705  -4.04525458],[ 0.14839132  0.07411666 -4.07160843],[4.86181572 4.78754106 0.64181598],[0.59045844]
366.483,[ 0.17170216  0.0974275  -4.04829759],[ 0.15882348  0.08454882 -4.06117627],[4.84041591 4.76614125 0.62041617],[0.5631103]
366.558,[ 0.16931459  0.09503993 -4.05068516],[ 0.19553755  0.12126289 -4.0244622 ],[4.82367112 4.74939646 0.60367137],[0.47906501]
366.625,[ 0.16113872  0.08686406 -4.05886103],[ 0.20287178  0.12859712 -4.01712797],[4.81497111 4.74069645 0.59497136],[0.44007885]
366.699,[ 0.15222248  0.07794782 -4.06777726],[ 0.20537427  0.13109961 -4.01462548],[4.81090509 4.73663044 0.59090535],[0.40452726]
366.769,[ 0.14233194  0.06805729 -4.0776678 ],[ 0.20644642  0.13217176 -4.01355333],[4.80854771 4.73427305 0.58854796],[0.37282521]
