timestamp,e_v_x,e_v_y,e_v_a,e_alpha
628.058,[ 0.12075623  0.04648157 -2.09924352],[ 0.16330203  0.08902737 -2.05669771],[ 2.06990898  1.99563432 -0.15009077],[0.30240868]
628.11,[ 0.12083692  0.04656226 -2.09916283],[ 0.1640524   0.08977774 -2.05594735],[ 2.06972869  1.99545403 -0.15027106],[0.28655149]
628.158,[ 0.12060849  0.04633383 -2.09939126],[ 0.16524233  0.09096767 -2.05475742],[ 2.06964057  1.99536591 -0.15035918],[0.27007172]
628.209,[ 0.12028121  0.04600655 -2.09971854],[ 0.16617627  0.09190161 -2.05382348],[ 2.06842972  1.99415506 -0.15157003],[0.25372251]
628.261,[ 0.12024343  0.04596877 -2.09975632],[ 0.16669669  0.09242203 -2.05330305],[ 2.0687806   1.99450594 -0.15121915],[0.24184121]
628.307,[ 0.12027905  0.04600439 -2.0997207 ],[ 0.16770758  0.09343292 -2.05229217],[ 2.0681993   1.99392464 -0.15180045],[0.22866789]
628.358,[ 0.12032138  0.04604672 -2.09967837],[ 0.16829728  0.09402262 -2.05170247],[ 2.06725514  1.99298048 -0.15274461],[0.21612102]
628.409,[ 0.12011832  0.04584367 -2.09988142],[ 0.16879226  0.0945176  -2.05120748],[ 2.06692441  1.99264975 -0.15307534],[0.20355124]
628.456,[ 0.12061113  0.04633647 -2.09938862],[ 0.16968422  0.09540956 -2.05031552],[ 2.0656104   1.99133574 -0.15438935],[0.19234807]
628.512,[ 0.12092186  0.0466472  -2.09907789],[ 0.17031855  0.09604389 -2.0496812 ],[ 2.06433735  1.99006269 -0.1556624 ],[0.18172726]
628.559,[ 0.12105459  0.04677994 -2.09894515],[ 0.1706656   0.09639094 -2.04933415],[ 2.06347657  1.98920192 -0.15652317],[0.17127538]
628.609,[ 0.12147113  0.04719647 -2.09852862],[ 0.17090867  0.09663401 -2.04909108],[ 2.062826    1.98855134 -0.15717375],[0.16216558]
628.658,[ 0.12188895  0.04761429 -2.0981108 ],[ 0.17073811  0.09646345 -2.04926164],[ 2.06115853  1.98688387 -0.15884122],[0.15319558]
628.707,[ 0.12220326  0.0479286  -2.09779649],[ 0.17063024  0.09635558 -2.04936951],[ 2.06019807  1.98592341 -0.15980168],[0.14407321]
628.757,[ 0.12257407  0.04829941 -2.09742568],[ 0.17041791  0.09614325 -2.04958184],[ 2.05931837  1.98504371 -0.16068138],[0.13340987]
628.808,[ 0.12271078  0.04843613 -2.09728896],[ 0.17005246  0.0957778  -2.04994729],[ 2.05857104  1.98429638 -0.16142871],[0.12404357]
628.857,[ 0.1229552   0.04868054 -2.09704454],[ 0.16962852  0.09535386 -2.05037123],[ 2.05768144  1.98340678 -0.1623183 ],[0.11321999]
628.907,[ 0.12331925  0.04904459 -2.0966805 ],[ 0.16937351  0.09509885 -2.05062624],[ 2.05639791  1.98212325 -0.16360183],[0.10372067]
628.962,[ 0.1236988   0.04942414 -2.09630094],[ 0.16901095  0.09473629 -2.0509888 ],[ 2.05593148  1.98165682 -0.16406827],[0.09454947]
629.007,[ 0.12456334  0.05028868 -2.09543641],[ 0.16888979  0.09461513 -2.05110996],[ 2.05518176  1.9809071  -0.16481799],[0.08571678]
629.058,[ 0.1252753   0.05100064 -2.09472445],[ 0.16860553  0.09433087 -2.05139422],[ 2.054424    1.98014934 -0.16557575],[0.0775298]
629.109,[ 0.12607635  0.05180169 -2.0939234 ],[ 0.16852045  0.09424579 -2.0514793 ],[ 2.05316651  1.97889185 -0.16683324],[0.06655718]
629.153,[ 0.12658698  0.05231232 -2.09341277],[ 0.16819039  0.09391574 -2.05180935],[ 2.05266956  1.9783949  -0.16733019],[0.0579279]
629.208,[ 0.12762609  0.05335143 -2.09237366],[ 0.16850207  0.09422741 -2.05149767],[ 2.05207673  1.97780207 -0.16792302],[0.05155781]
629.263,[ 0.12982503  0.05555038 -2.09017471],[ 0.16741337  0.09313871 -2.05258638],[ 2.05587941  1.98160475 -0.16412034],[0.04245716]
629.311,[ 0.12934094  0.05506628 -2.09065881],[ 0.16834303  0.09406837 -2.05165672],[ 2.05670441  1.98242975 -0.16329534],[0.04084561]
629.355,[ 0.13032099  0.05604633 -2.08967876],[ 0.16702516  0.0927505  -2.05297458],[ 2.04734851  1.97307385 -0.17265124],[0.02818206]
629.407,[ 0.13108552  0.05681086 -2.08891423],[ 0.16666268  0.09238802 -2.05333706],[ 2.0457309   1.97145624 -0.17426885],[0.02323635]
629.458,[ 0.13189129  0.05761663 -2.08810846],[ 0.16628041  0.09200576 -2.05371933],[ 2.04637353  1.97209887 -0.17362622],[0.01539766]
629.507,[ 0.13252892  0.05825426 -2.08747082],[ 0.16565033  0.09137567 -2.05434942],[ 2.04411758  1.96984292 -0.17588217],[0.00803632]
629.562,[ 0.13332596  0.0590513  -2.08667379],[ 0.16494763  0.09067297 -2.05505212],[ 2.04300038  1.96872572 -0.17699937],[0.0024592]
629.607,[ 0.1342175   0.05994284 -2.08578224],[ 0.16385176  0.0895771  -2.05614799],[ 2.04178556  1.9675109  -0.17821419],[-0.00592089]
629.655,[ 0.13495966  0.060685   -2.08504009],[ 0.16283305  0.08855839 -2.0571667 ],[ 2.04117642  1.96690177 -0.17882332],[-0.01479231]
629.704,[ 0.13581068  0.06153603 -2.08418906],[ 0.16193022  0.08765556 -2.05806953],[ 2.03969095  1.96541629 -0.1803088 ],[-0.02521026]
629.754,[ 0.13652897  0.06225431 -2.08347078],[ 0.16122502  0.08695036 -2.05877472],[ 2.03913109  1.96485643 -0.18086865],[-0.03635928]
629.805,[ 0.13690828  0.06263362 -2.08309147],[ 0.16055929  0.08628463 -2.05944046],[ 2.03856117  1.96428652 -0.18143857],[-0.04774156]
629.852,[ 0.13722524  0.06295058 -2.08277451],[ 0.1600178   0.08574315 -2.05998194],[ 2.03759906  1.9633244  -0.18240069],[-0.05881053]
629.903,[ 0.13786055  0.06358589 -2.0821392 ],[ 0.15925816  0.0849835  -2.06074159],[ 2.03732205  1.96304739 -0.1826777 ],[-0.07046982]
629.955,[ 0.13822152  0.06394686 -2.08177823],[ 0.15854767  0.08427302 -2.06145207],[ 2.03720533  1.96293067 -0.18279442],[-0.0819092]
630.003,[ 0.13874062  0.06446596 -2.08125913],[ 0.15788995  0.08361529 -2.0621098 ],[ 2.03645441  1.96217975 -0.18354534],[-0.09303257]
630.052,[ 0.13935266  0.06507801 -2.08064708],[ 0.15732506  0.0830504  -2.06267469],[ 2.03640289  1.96212823 -0.18359686],[-0.10228639]
630.101,[ 0.13999716  0.0657225  -2.08000259],[ 0.15694124  0.08266658 -2.06305851],[ 2.03544086  1.9611662  -0.18455889],[-0.11358049]
630.152,[ 0.14067639  0.06640174 -2.07932335],[ 0.15640977  0.08213511 -2.06358997],[ 2.03590831  1.96163365 -0.18409143],[-0.12283834]
630.204,[ 0.14129866  0.067024   -2.07870109],[ 0.15577603  0.08150138 -2.06422371],[ 2.03590905  1.96163439 -0.1840907 ],[-0.13131471]
630.253,[ 0.1419466   0.06767194 -2.07805315],[ 0.15518625  0.08091159 -2.06481349],[ 2.03567786  1.9614032  -0.18432189],[-0.1391104]
630.303,[ 0.14270068  0.06842602 -2.07729907],[ 0.15448697  0.08021232 -2.06551277],[ 2.03558474  1.96131008 -0.18441501],[-0.14596829]
630.352,[ 0.14363873  0.06936407 -2.07636102],[ 0.15364648  0.07937182 -2.06635327],[ 2.03562078  1.96134612 -0.18437897],[-0.15289786]
630.404,[ 0.14450967  0.07023501 -2.07549008],[ 0.15256488  0.07829022 -2.06743486],[ 2.03595869  1.96168403 -0.18404106],[-0.15681068]
