timestamp,e_v_x,e_v_y,e_v_a,e_alpha
55.711,[ 0.14743911  0.07316445 -4.07256063],[ 0.1976042   0.12332954 -4.02239555],[4.51093156 4.4366569  0.29093182],[0.20087722]
55.759,[ 0.14661693  0.07234227 -4.07338282],[ 0.19570692  0.12143226 -4.02429283],[4.50979855 4.43552389 0.2897988 ],[0.19707591]
55.813,[ 0.14542846  0.0711538  -4.07457129],[ 0.19316463  0.11888997 -4.02683512],[4.50766133 4.43338667 0.28766158],[0.19251848]
55.862,[ 0.14475301  0.07047835 -4.07524674],[ 0.19248314  0.11820848 -4.02751661],[4.50593512 4.43166046 0.28593537],[0.18436216]
55.913,[ 0.1435674   0.06929274 -4.07643235],[ 0.1892809   0.11500624 -4.03071885],[4.5048711  4.43059644 0.28487136],[0.17453559]
55.967,[ 0.14270877  0.06843411 -4.07729098],[ 0.18849135  0.11421669 -4.03150839],[4.50232996 4.4280553  0.28233021],[0.15932578]
56.015,[ 0.14021071  0.06593605 -4.07978903],[ 0.18723452  0.11295987 -4.03276522],[4.49794323 4.42366857 0.27794348],[0.14670222]
56.063,[ 0.1388061   0.06453145 -4.08119364],[ 0.18836014  0.11408548 -4.03163961],[4.49631837 4.42204371 0.27631862],[0.12816041]
56.111,[ 0.14061202  0.06633736 -4.07938773],[ 0.19219776  0.1179231  -4.02780199],[4.49271813 4.41844347 0.27271838],[0.11996635]
56.164,[ 0.1389662   0.06469154 -4.08103355],[ 0.1885057   0.11423104 -4.03149405],[4.49091159 4.41663693 0.27091184],[0.10744338]
56.211,[ 0.14338521  0.06911055 -4.07661454],[ 0.1951839   0.12090924 -4.02481584],[4.48871982 4.41444516 0.26872007],[0.08887304]
56.264,[ 0.1440707   0.06979604 -4.07592905],[ 0.19226696  0.11799231 -4.02773278],[4.48779196 4.41351731 0.26779222],[0.07641305]
56.311,[ 0.14505498  0.07078032 -4.07494477],[ 0.19418629  0.11991164 -4.02581345],[4.48381041 4.40953575 0.26381066],[0.05842737]
56.365,[ 0.14256381  0.06828915 -4.07743594],[ 0.18954893  0.11527427 -4.03045082],[4.48156043 4.40728577 0.26156068],[0.02893041]
56.415,[ 0.14248031  0.06820565 -4.07751944],[ 0.19091923  0.11664457 -4.02908052],[4.47803076 4.40375611 0.25803102],[0.01201091]
56.466,[ 0.14153348  0.06725882 -4.07846627],[ 0.19740608  0.12313142 -4.02259367],[4.47402371 4.39974905 0.25402396],[-0.00054367]
